record_id,sos_message,urgency_level,temperature_c,gas_ppm,humidity_percent,flood_sensor_level_cm,drone_image_label
6921,"Severe earthquake, buildings damaged",Medium,40.4,97,93,0,Earthquake_Damage
6922,"Severe earthquake, buildings damaged",Medium,40.8,169,76,0,Earthquake_Damage
6923,"Severe earthquake, buildings damaged",Medium,20.8,84,44,0,Earthquake_Damage
6924,"Severe earthquake, buildings damaged",High,21.9,102,35,0,Earthquake_Damage
6925,"Severe earthquake, buildings damaged",High,22.7,178,64,0,Earthquake_Damage
6926,"Severe earthquake, buildings damaged",High,22.4,49,73,0,Earthquake_Damage
6927,"Severe earthquake, buildings damaged",Medium,36.5,16,70,0,Earthquake_Damage
6928,"Severe earthquake, buildings damaged",High,44.7,37,11,0,Earthquake_Damage
6929,"Severe earthquake, buildings damaged",High,44.6,82,48,0,Earthquake_Damage
6930,"Severe earthquake, buildings damaged",Medium,30.7,10,68,0,Earthquake_Damage
6931,"Severe earthquake, buildings damaged",High,41.9,107,21,0,Earthquake_Damage
6932,"Severe earthquake, buildings damaged",Medium,44.2,66,12,0,Earthquake_Damage
6933,"Severe earthquake, buildings damaged",Low,49.4,75,86,0,Earthquake_Damage
6934,"Severe earthquake, buildings damaged",High,43.4,155,66,0,Earthquake_Damage
6935,"Severe earthquake, buildings damaged",High,47.4,32,82,0,Earthquake_Damage
6936,"Severe earthquake, buildings damaged",Medium,43.6,41,73,0,Earthquake_Damage
6937,"Severe earthquake, buildings damaged",Low,37.6,112,42,0,Earthquake_Damage
6938,"Severe earthquake, buildings damaged",Medium,30.6,123,51,0,Earthquake_Damage
6939,"Severe earthquake, buildings damaged",High,37.0,118,83,0,Earthquake_Damage
6940,"Severe earthquake, buildings damaged",High,34.6,177,60,0,Earthquake_Damage
6941,"Severe earthquake, buildings damaged",High,34.5,132,43,0,Earthquake_Damage
6942,"Severe earthquake, buildings damaged",High,31.7,144,57,0,Earthquake_Damage
6943,"Severe earthquake, buildings damaged",Medium,26.2,142,56,0,Earthquake_Damage
6944,"Severe earthquake, buildings damaged",Low,24.8,93,11,0,Earthquake_Damage
6945,"Severe earthquake, buildings damaged",Low,27.5,161,74,0,Earthquake_Damage
6946,"Severe earthquake, buildings damaged",High,31.0,19,88,0,Earthquake_Damage
6947,"Severe earthquake, buildings damaged",High,45.2,127,65,0,Earthquake_Damage
6948,"Severe earthquake, buildings damaged",High,29.3,113,35,0,Earthquake_Damage
6949,"Severe earthquake, buildings damaged",Low,43.6,167,66,0,Earthquake_Damage
6950,"Severe earthquake, buildings damaged",Medium,23.5,38,22,0,Earthquake_Damage
6951,"Severe earthquake, buildings damaged",High,22.0,200,64,0,Earthquake_Damage
6952,"Severe earthquake, buildings damaged",Medium,29.4,108,47,0,Earthquake_Damage
6953,"Severe earthquake, buildings damaged",Medium,21.3,106,86,0,Earthquake_Damage
6954,"Severe earthquake, buildings damaged",High,36.1,63,73,0,Earthquake_Damage
6955,"Severe earthquake, buildings damaged",High,32.2,20,90,0,Earthquake_Damage
6956,"Severe earthquake, buildings damaged",High,25.4,127,76,0,Earthquake_Damage
6957,"Severe earthquake, buildings damaged",Low,37.8,198,33,0,Earthquake_Damage
6958,"Severe earthquake, buildings damaged",Medium,46.1,10,68,0,Earthquake_Damage
6959,"Severe earthquake, buildings damaged",Low,24.8,196,24,0,Earthquake_Damage
6960,"Severe earthquake, buildings damaged",Low,48.0,28,14,0,Earthquake_Damage
6961,"Severe earthquake, buildings damaged",High,23.5,49,16,0,Earthquake_Damage
6962,"Severe earthquake, buildings damaged",High,28.8,25,64,0,Earthquake_Damage
6963,"Severe earthquake, buildings damaged",High,24.1,74,92,0,Earthquake_Damage
6964,"Severe earthquake, buildings damaged",High,46.9,82,30,0,Earthquake_Damage
6965,"Severe earthquake, buildings damaged",Medium,33.6,75,20,0,Earthquake_Damage
6966,"Severe earthquake, buildings damaged",High,32.2,183,38,0,Earthquake_Damage
6967,"Severe earthquake, buildings damaged",High,44.0,57,63,0,Earthquake_Damage
6968,"Severe earthquake, buildings damaged",High,36.8,8,56,0,Earthquake_Damage
6969,"Severe earthquake, buildings damaged",High,28.0,40,72,0,Earthquake_Damage
6970,"Severe earthquake, buildings damaged",High,39.2,109,31,0,Earthquake_Damage
6971,"Severe earthquake, buildings damaged",Low,46.8,5,66,0,Earthquake_Damage
6972,"Severe earthquake, buildings damaged",High,47.6,76,85,0,Earthquake_Damage
6973,"Severe earthquake, buildings damaged",High,49.5,174,49,0,Earthquake_Damage
6974,"Severe earthquake, buildings damaged",High,41.8,24,91,0,Earthquake_Damage
6975,"Severe earthquake, buildings damaged",High,34.0,36,94,0,Earthquake_Damage
6976,"Severe earthquake, buildings damaged",Low,27.2,11,47,0,Earthquake_Damage
6977,"Severe earthquake, buildings damaged",Low,36.6,83,45,0,Earthquake_Damage
6978,"Severe earthquake, buildings damaged",Low,34.0,142,48,0,Earthquake_Damage
6979,"Severe earthquake, buildings damaged",High,35.8,125,32,0,Earthquake_Damage
6980,"Severe earthquake, buildings damaged",Medium,34.5,50,71,0,Earthquake_Damage
6981,"Severe earthquake, buildings damaged",High,22.1,69,11,0,Earthquake_Damage
6982,"Severe earthquake, buildings damaged",High,31.5,131,41,0,Earthquake_Damage
6983,"Severe earthquake, buildings damaged",Low,35.6,129,62,0,Earthquake_Damage
6984,"Severe earthquake, buildings damaged",High,20.2,151,46,0,Earthquake_Damage
6985,"Severe earthquake, buildings damaged",Low,40.5,130,12,0,Earthquake_Damage
6986,"Severe earthquake, buildings damaged",Medium,26.0,9,72,0,Earthquake_Damage
6987,"Severe earthquake, buildings damaged",Medium,49.2,41,87,0,Earthquake_Damage
6988,"Severe earthquake, buildings damaged",Low,22.5,124,89,0,Earthquake_Damage
6989,"Severe earthquake, buildings damaged",High,36.5,132,79,0,Earthquake_Damage
6990,"Severe earthquake, buildings damaged",High,23.9,170,64,0,Earthquake_Damage
6991,"Severe earthquake, buildings damaged",High,24.3,99,21,0,Earthquake_Damage
6992,"Severe earthquake, buildings damaged",High,38.9,3,66,0,Earthquake_Damage
6993,"Severe earthquake, buildings damaged",Medium,38.8,85,92,0,Earthquake_Damage
6994,"Severe earthquake, buildings damaged",Medium,45.0,27,86,0,Earthquake_Damage
6995,"Severe earthquake, buildings damaged",Low,42.8,186,22,0,Earthquake_Damage
6996,"Severe earthquake, buildings damaged",Low,27.1,16,51,0,Earthquake_Damage
6997,"Severe earthquake, buildings damaged",High,47.8,56,64,0,Earthquake_Damage
6998,"Severe earthquake, buildings damaged",Low,48.9,9,19,0,Earthquake_Damage
6999,"Severe earthquake, buildings damaged",High,45.9,189,58,0,Earthquake_Damage
7000,"Severe earthquake, buildings damaged",High,20.8,145,91,0,Earthquake_Damage
7001,"Severe earthquake, buildings damaged",High,43.7,95,24,0,Earthquake_Damage
7002,"Severe earthquake, buildings damaged",Medium,40.0,36,42,0,Earthquake_Damage
7003,"Severe earthquake, buildings damaged",Medium,33.9,26,63,0,Earthquake_Damage
7004,"Severe earthquake, buildings damaged",High,28.0,153,29,0,Earthquake_Damage
7005,"Severe earthquake, buildings damaged",High,39.2,75,81,0,Earthquake_Damage
7006,"Severe earthquake, buildings damaged",High,45.0,105,77,0,Earthquake_Damage
7007,"Severe earthquake, buildings damaged",Medium,38.0,133,55,0,Earthquake_Damage
7008,"Severe earthquake, buildings damaged",Medium,20.9,165,86,0,Earthquake_Damage
7009,"Severe earthquake, buildings damaged",Medium,27.9,153,24,0,Earthquake_Damage
7010,"Severe earthquake, buildings damaged",Medium,23.8,198,79,0,Earthquake_Damage
7011,"Severe earthquake, buildings damaged",High,33.3,44,82,0,Earthquake_Damage
7012,"Severe earthquake, buildings damaged",High,23.8,15,61,0,Earthquake_Damage
7013,"Severe earthquake, buildings damaged",High,33.7,64,69,0,Earthquake_Damage
7014,"Severe earthquake, buildings damaged",High,33.3,173,28,0,Earthquake_Damage
7015,"Severe earthquake, buildings damaged",High,44.6,173,95,0,Earthquake_Damage
7016,"Severe earthquake, buildings damaged",High,42.2,172,10,0,Earthquake_Damage
7017,"Severe earthquake, buildings damaged",High,41.4,19,57,0,Earthquake_Damage
7018,"Severe earthquake, buildings damaged",High,39.2,121,71,0,Earthquake_Damage
7019,"Severe earthquake, buildings damaged",High,40.9,16,78,0,Earthquake_Damage
7020,"Severe earthquake, buildings damaged",High,47.1,172,94,0,Earthquake_Damage
7021,"Severe earthquake, buildings damaged",High,47.4,156,52,0,Earthquake_Damage
7022,"Severe earthquake, buildings damaged",Medium,43.3,1,28,0,Earthquake_Damage
7023,"Severe earthquake, buildings damaged",High,40.5,116,44,0,Earthquake_Damage
7024,"Severe earthquake, buildings damaged",Low,43.5,128,26,0,Earthquake_Damage
7025,"Severe earthquake, buildings damaged",High,48.4,124,35,0,Earthquake_Damage
7026,"Severe earthquake, buildings damaged",Low,49.9,134,77,0,Earthquake_Damage
7027,"Severe earthquake, buildings damaged",High,22.3,129,90,0,Earthquake_Damage
7028,"Severe earthquake, buildings damaged",Low,28.1,41,12,0,Earthquake_Damage
7029,"Severe earthquake, buildings damaged",High,47.5,175,41,0,Earthquake_Damage
7030,"Severe earthquake, buildings damaged",Medium,25.4,125,51,0,Earthquake_Damage
7031,"Severe earthquake, buildings damaged",Medium,23.0,34,40,0,Earthquake_Damage
7032,"Severe earthquake, buildings damaged",Medium,21.8,189,76,0,Earthquake_Damage
7033,"Severe earthquake, buildings damaged",High,31.1,60,29,0,Earthquake_Damage
7034,"Severe earthquake, buildings damaged",Low,24.1,146,47,0,Earthquake_Damage
7035,"Severe earthquake, buildings damaged",High,33.6,52,72,0,Earthquake_Damage
7036,"Severe earthquake, buildings damaged",Medium,43.2,105,73,0,Earthquake_Damage
7037,"Severe earthquake, buildings damaged",High,30.4,8,11,0,Earthquake_Damage
7038,"Severe earthquake, buildings damaged",High,39.1,80,41,0,Earthquake_Damage
7039,"Severe earthquake, buildings damaged",High,44.7,141,19,0,Earthquake_Damage
7040,"Severe earthquake, buildings damaged",Low,49.6,4,72,0,Earthquake_Damage
7041,"Severe earthquake, buildings damaged",Low,43.7,85,56,0,Earthquake_Damage
7042,"Severe earthquake, buildings damaged",High,30.3,93,46,0,Earthquake_Damage
7043,"Severe earthquake, buildings damaged",High,29.9,191,70,0,Earthquake_Damage
7044,"Severe earthquake, buildings damaged",Medium,43.2,197,19,0,Earthquake_Damage
7045,"Severe earthquake, buildings damaged",Medium,30.1,142,64,0,Earthquake_Damage
7046,"Severe earthquake, buildings damaged",High,20.3,14,62,0,Earthquake_Damage
7047,"Severe earthquake, buildings damaged",High,45.9,153,34,0,Earthquake_Damage
7048,"Severe earthquake, buildings damaged",Low,24.5,132,27,0,Earthquake_Damage
7049,"Severe earthquake, buildings damaged",Low,47.8,4,49,0,Earthquake_Damage
7050,"Severe earthquake, buildings damaged",High,45.5,160,10,0,Earthquake_Damage
7051,"Severe earthquake, buildings damaged",Medium,43.1,70,65,0,Earthquake_Damage
7052,"Severe earthquake, buildings damaged",Low,48.7,100,40,0,Earthquake_Damage
7053,"Severe earthquake, buildings damaged",Medium,22.4,83,32,0,Earthquake_Damage
7054,"Severe earthquake, buildings damaged",High,43.1,38,16,0,Earthquake_Damage
7055,"Severe earthquake, buildings damaged",High,43.3,9,25,0,Earthquake_Damage
7056,"Severe earthquake, buildings damaged",Medium,42.0,9,26,0,Earthquake_Damage
7057,"Severe earthquake, buildings damaged",Low,33.0,136,62,0,Earthquake_Damage
7058,"Severe earthquake, buildings damaged",High,41.3,86,63,0,Earthquake_Damage
7059,"Severe earthquake, buildings damaged",High,44.4,98,40,0,Earthquake_Damage
7060,"Severe earthquake, buildings damaged",High,39.3,94,87,0,Earthquake_Damage
7061,"Severe earthquake, buildings damaged",Low,36.6,200,37,0,Earthquake_Damage
7062,"Severe earthquake, buildings damaged",Low,27.1,84,25,0,Earthquake_Damage
7063,"Severe earthquake, buildings damaged",High,22.7,25,62,0,Earthquake_Damage
7064,"Severe earthquake, buildings damaged",Medium,48.7,36,20,0,Earthquake_Damage
7065,"Severe earthquake, buildings damaged",Low,27.2,73,70,0,Earthquake_Damage
7066,"Severe earthquake, buildings damaged",Medium,43.9,182,39,0,Earthquake_Damage
7067,"Severe earthquake, buildings damaged",Medium,36.1,191,29,0,Earthquake_Damage
7068,"Severe earthquake, buildings damaged",Low,35.0,182,25,0,Earthquake_Damage
7069,"Severe earthquake, buildings damaged",High,39.7,162,93,0,Earthquake_Damage
7070,"Severe earthquake, buildings damaged",High,27.7,5,39,0,Earthquake_Damage
7071,"Severe earthquake, buildings damaged",Low,23.5,67,71,0,Earthquake_Damage
7072,"Severe earthquake, buildings damaged",High,33.7,19,61,0,Earthquake_Damage
7073,"Severe earthquake, buildings damaged",High,24.9,92,42,0,Earthquake_Damage
7074,"Severe earthquake, buildings damaged",Medium,38.1,152,53,0,Earthquake_Damage
7075,"Severe earthquake, buildings damaged",Medium,25.3,196,82,0,Earthquake_Damage
7076,"Severe earthquake, buildings damaged",High,21.5,113,18,0,Earthquake_Damage
7077,"Severe earthquake, buildings damaged",Medium,28.0,184,23,0,Earthquake_Damage
7078,"Severe earthquake, buildings damaged",High,24.6,97,28,0,Earthquake_Damage
7079,"Severe earthquake, buildings damaged",High,35.5,65,59,0,Earthquake_Damage
7080,"Severe earthquake, buildings damaged",Medium,34.6,198,35,0,Earthquake_Damage
7081,"Severe earthquake, buildings damaged",Medium,25.4,87,77,0,Earthquake_Damage
7082,"Severe earthquake, buildings damaged",Low,22.5,190,52,0,Earthquake_Damage
7083,"Severe earthquake, buildings damaged",High,24.7,2,87,0,Earthquake_Damage
7084,"Severe earthquake, buildings damaged",Medium,37.9,63,90,0,Earthquake_Damage
7085,"Severe earthquake, buildings damaged",High,45.2,44,47,0,Earthquake_Damage
7086,"Severe earthquake, buildings damaged",High,36.9,159,62,0,Earthquake_Damage
7087,"Severe earthquake, buildings damaged",High,36.6,6,12,0,Earthquake_Damage
7088,"Severe earthquake, buildings damaged",High,46.7,92,18,0,Earthquake_Damage
7089,"Severe earthquake, buildings damaged",High,29.3,82,76,0,Earthquake_Damage
7090,"Severe earthquake, buildings damaged",Low,20.9,54,67,0,Earthquake_Damage
7091,"Severe earthquake, buildings damaged",Low,36.1,169,34,0,Earthquake_Damage
7092,"Severe earthquake, buildings damaged",High,47.0,105,68,0,Earthquake_Damage
7093,"Severe earthquake, buildings damaged",Medium,39.5,106,29,0,Earthquake_Damage
7094,"Severe earthquake, buildings damaged",High,41.4,73,49,0,Earthquake_Damage
7095,"Severe earthquake, buildings damaged",High,49.7,156,94,0,Earthquake_Damage
7096,"Severe earthquake, buildings damaged",High,25.2,43,77,0,Earthquake_Damage
7097,"Severe earthquake, buildings damaged",Medium,48.9,55,39,0,Earthquake_Damage
7098,"Severe earthquake, buildings damaged",High,41.1,139,21,0,Earthquake_Damage
7099,"Severe earthquake, buildings damaged",Medium,46.4,35,44,0,Earthquake_Damage
7100,"Severe earthquake, buildings damaged",Low,24.9,164,64,0,Earthquake_Damage
7101,"Severe earthquake, buildings damaged",High,49.3,108,73,0,Earthquake_Damage
7102,"Severe earthquake, buildings damaged",Low,35.5,197,21,0,Earthquake_Damage
7103,"Severe earthquake, buildings damaged",High,37.8,14,32,0,Earthquake_Damage
7104,"Severe earthquake, buildings damaged",High,48.1,189,78,0,Earthquake_Damage
7105,"Severe earthquake, buildings damaged",High,38.3,146,61,0,Earthquake_Damage
7106,"Severe earthquake, buildings damaged",Low,36.8,120,17,0,Earthquake_Damage
7107,"Severe earthquake, buildings damaged",Low,28.7,191,74,0,Earthquake_Damage
7108,"Severe earthquake, buildings damaged",Low,35.7,68,78,0,Earthquake_Damage
7109,"Severe earthquake, buildings damaged",High,36.9,160,70,0,Earthquake_Damage
7110,"Severe earthquake, buildings damaged",High,35.6,69,88,0,Earthquake_Damage
7111,"Severe earthquake, buildings damaged",Low,37.9,73,34,0,Earthquake_Damage
7112,"Severe earthquake, buildings damaged",Medium,23.6,95,43,0,Earthquake_Damage
7113,"Severe earthquake, buildings damaged",Medium,39.1,124,68,0,Earthquake_Damage
7114,"Severe earthquake, buildings damaged",High,43.3,187,48,0,Earthquake_Damage
7115,"Severe earthquake, buildings damaged",High,32.4,70,85,0,Earthquake_Damage
7116,"Severe earthquake, buildings damaged",Low,20.6,121,47,0,Earthquake_Damage
7117,"Severe earthquake, buildings damaged",Medium,44.8,5,90,0,Earthquake_Damage
7118,"Severe earthquake, buildings damaged",High,23.7,133,25,0,Earthquake_Damage
7119,"Severe earthquake, buildings damaged",Low,48.5,91,30,0,Earthquake_Damage
7120,"Severe earthquake, buildings damaged",High,31.4,169,13,0,Earthquake_Damage
7121,"Severe earthquake, buildings damaged",High,25.6,46,83,0,Earthquake_Damage
7122,"Severe earthquake, buildings damaged",Medium,31.4,80,47,0,Earthquake_Damage
7123,"Severe earthquake, buildings damaged",High,24.9,94,56,0,Earthquake_Damage
7124,"Severe earthquake, buildings damaged",Medium,40.7,1,80,0,Earthquake_Damage
7125,"Severe earthquake, buildings damaged",Medium,24.6,140,66,0,Earthquake_Damage
7126,"Severe earthquake, buildings damaged",High,28.9,24,41,0,Earthquake_Damage
7127,"Severe earthquake, buildings damaged",High,23.5,169,61,0,Earthquake_Damage
7128,"Severe earthquake, buildings damaged",Low,49.0,44,64,0,Earthquake_Damage
7129,"Severe earthquake, buildings damaged",Low,45.4,193,95,0,Earthquake_Damage
7130,"Severe earthquake, buildings damaged",Medium,41.7,143,50,0,Earthquake_Damage
7131,"Severe earthquake, buildings damaged",High,20.1,94,88,0,Earthquake_Damage
7132,"Severe earthquake, buildings damaged",High,44.4,66,89,0,Earthquake_Damage
7133,"Severe earthquake, buildings damaged",High,45.4,137,40,0,Earthquake_Damage
7134,"Severe earthquake, buildings damaged",Medium,34.0,146,38,0,Earthquake_Damage
7135,"Severe earthquake, buildings damaged",High,29.4,178,47,0,Earthquake_Damage
7136,"Severe earthquake, buildings damaged",High,42.4,38,82,0,Earthquake_Damage
7137,"Severe earthquake, buildings damaged",High,23.5,171,50,0,Earthquake_Damage
7138,"Severe earthquake, buildings damaged",High,30.1,179,49,0,Earthquake_Damage
7139,"Severe earthquake, buildings damaged",High,32.6,48,88,0,Earthquake_Damage
7140,"Severe earthquake, buildings damaged",Medium,34.4,92,44,0,Earthquake_Damage
7141,"Severe earthquake, buildings damaged",Low,33.4,109,77,0,Earthquake_Damage
7142,"Severe earthquake, buildings damaged",Medium,38.4,181,31,0,Earthquake_Damage
7143,"Severe earthquake, buildings damaged",High,32.3,136,39,0,Earthquake_Damage
7144,"Severe earthquake, buildings damaged",High,26.9,63,50,0,Earthquake_Damage
7145,"Severe earthquake, buildings damaged",High,22.7,16,55,0,Earthquake_Damage
7146,"Severe earthquake, buildings damaged",Medium,41.7,194,58,0,Earthquake_Damage
7147,"Severe earthquake, buildings damaged",High,42.1,96,59,0,Earthquake_Damage
7148,"Severe earthquake, buildings damaged",Medium,44.0,173,65,0,Earthquake_Damage
7149,"Severe earthquake, buildings damaged",High,23.3,32,70,0,Earthquake_Damage
7150,"Severe earthquake, buildings damaged",High,40.2,26,62,0,Earthquake_Damage
7151,"Severe earthquake, buildings damaged",High,29.0,177,30,0,Earthquake_Damage
7152,"Severe earthquake, buildings damaged",Low,23.6,157,92,0,Earthquake_Damage
7153,"Severe earthquake, buildings damaged",Medium,28.9,90,41,0,Earthquake_Damage
7154,"Severe earthquake, buildings damaged",Medium,25.8,91,48,0,Earthquake_Damage
7155,"Severe earthquake, buildings damaged",Low,45.5,58,25,0,Earthquake_Damage
7156,"Severe earthquake, buildings damaged",High,33.6,131,33,0,Earthquake_Damage
7157,"Severe earthquake, buildings damaged",Medium,32.8,81,89,0,Earthquake_Damage
7158,"Severe earthquake, buildings damaged",High,37.7,82,18,0,Earthquake_Damage
7159,"Severe earthquake, buildings damaged",High,26.0,31,26,0,Earthquake_Damage
7160,"Severe earthquake, buildings damaged",High,31.1,112,30,0,Earthquake_Damage
7161,"Severe earthquake, buildings damaged",Medium,29.3,11,44,0,Earthquake_Damage
7162,"Severe earthquake, buildings damaged",High,29.6,114,84,0,Earthquake_Damage
7163,"Severe earthquake, buildings damaged",High,40.4,147,36,0,Earthquake_Damage
7164,"Severe earthquake, buildings damaged",Low,37.6,172,86,0,Earthquake_Damage
7165,"Severe earthquake, buildings damaged",Medium,41.8,37,73,0,Earthquake_Damage
7166,"Severe earthquake, buildings damaged",Medium,40.9,37,65,0,Earthquake_Damage
7167,"Severe earthquake, buildings damaged",High,22.8,25,60,0,Earthquake_Damage
7168,"Severe earthquake, buildings damaged",Medium,29.5,198,75,0,Earthquake_Damage
7169,"Severe earthquake, buildings damaged",High,46.7,192,69,0,Earthquake_Damage
7170,"Severe earthquake, buildings damaged",Medium,21.6,155,43,0,Earthquake_Damage
7171,"Severe earthquake, buildings damaged",High,25.6,185,85,0,Earthquake_Damage
7172,"Severe earthquake, buildings damaged",Low,48.0,179,70,0,Earthquake_Damage
7173,"Severe earthquake, buildings damaged",High,28.9,99,95,0,Earthquake_Damage
7174,"Severe earthquake, buildings damaged",Medium,34.4,24,15,0,Earthquake_Damage
7175,"Severe earthquake, buildings damaged",High,43.0,135,76,0,Earthquake_Damage
7176,"Severe earthquake, buildings damaged",High,22.0,111,48,0,Earthquake_Damage
7177,"Severe earthquake, buildings damaged",Low,45.9,89,73,0,Earthquake_Damage
7178,"Severe earthquake, buildings damaged",Low,38.8,29,80,0,Earthquake_Damage
7179,"Severe earthquake, buildings damaged",High,28.5,162,39,0,Earthquake_Damage
7180,"Severe earthquake, buildings damaged",Low,21.2,168,17,0,Earthquake_Damage
7181,"Severe earthquake, buildings damaged",Medium,23.7,107,15,0,Earthquake_Damage
7182,"Severe earthquake, buildings damaged",Medium,40.3,145,89,0,Earthquake_Damage
7183,"Severe earthquake, buildings damaged",High,49.6,81,40,0,Earthquake_Damage
7184,"Severe earthquake, buildings damaged",Low,22.0,13,83,0,Earthquake_Damage
7185,"Severe earthquake, buildings damaged",Medium,46.1,59,91,0,Earthquake_Damage
7186,"Severe earthquake, buildings damaged",Low,35.0,16,54,0,Earthquake_Damage
7187,"Severe earthquake, buildings damaged",High,21.8,159,79,0,Earthquake_Damage
7188,"Severe earthquake, buildings damaged",Medium,39.6,144,14,0,Earthquake_Damage
7189,"Severe earthquake, buildings damaged",High,44.9,85,35,0,Earthquake_Damage
7190,"Severe earthquake, buildings damaged",Medium,35.4,190,39,0,Earthquake_Damage
7191,"Severe earthquake, buildings damaged",Medium,49.4,111,47,0,Earthquake_Damage
7192,"Severe earthquake, buildings damaged",Medium,25.3,17,16,0,Earthquake_Damage
7193,"Severe earthquake, buildings damaged",High,36.4,4,47,0,Earthquake_Damage
7194,"Severe earthquake, buildings damaged",High,37.6,196,15,0,Earthquake_Damage
7195,"Severe earthquake, buildings damaged",Low,21.5,61,78,0,Earthquake_Damage
7196,"Severe earthquake, buildings damaged",Medium,48.4,128,57,0,Earthquake_Damage
7197,"Severe earthquake, buildings damaged",High,45.7,20,20,0,Earthquake_Damage
7198,"Severe earthquake, buildings damaged",Medium,25.4,68,86,0,Earthquake_Damage
7199,"Severe earthquake, buildings damaged",High,46.4,156,76,0,Earthquake_Damage
7200,"Severe earthquake, buildings damaged",High,39.0,76,56,0,Earthquake_Damage
7201,"Severe earthquake, buildings damaged",Medium,35.3,97,34,0,Earthquake_Damage
7202,"Severe earthquake, buildings damaged",Medium,24.1,93,69,0,Earthquake_Damage
7203,"Severe earthquake, buildings damaged",High,29.0,92,49,0,Earthquake_Damage
7204,"Severe earthquake, buildings damaged",Low,29.1,187,27,0,Earthquake_Damage
7205,"Severe earthquake, buildings damaged",Low,25.0,162,89,0,Earthquake_Damage
7206,"Severe earthquake, buildings damaged",Low,21.0,45,81,0,Earthquake_Damage
7207,"Severe earthquake, buildings damaged",Medium,36.8,124,15,0,Earthquake_Damage
7208,"Severe earthquake, buildings damaged",High,24.7,108,57,0,Earthquake_Damage
7209,"Severe earthquake, buildings damaged",Medium,42.6,193,54,0,Earthquake_Damage
7210,"Severe earthquake, buildings damaged",High,44.1,22,76,0,Earthquake_Damage
7211,"Severe earthquake, buildings damaged",Low,28.9,90,50,0,Earthquake_Damage
7212,"Severe earthquake, buildings damaged",High,25.9,185,49,0,Earthquake_Damage
7213,"Severe earthquake, buildings damaged",High,36.6,67,68,0,Earthquake_Damage
7214,"Severe earthquake, buildings damaged",High,42.6,163,51,0,Earthquake_Damage
7215,"Severe earthquake, buildings damaged",High,45.9,150,30,0,Earthquake_Damage
7216,"Severe earthquake, buildings damaged",High,20.8,152,42,0,Earthquake_Damage
7217,"Severe earthquake, buildings damaged",High,25.1,43,87,0,Earthquake_Damage
7218,"Severe earthquake, buildings damaged",Low,37.8,171,27,0,Earthquake_Damage
7219,"Severe earthquake, buildings damaged",Low,36.5,199,49,0,Earthquake_Damage
7220,"Severe earthquake, buildings damaged",Medium,47.7,166,54,0,Earthquake_Damage
7221,"Severe earthquake, buildings damaged",Medium,26.8,91,43,0,Earthquake_Damage
7222,"Severe earthquake, buildings damaged",High,31.0,150,15,0,Earthquake_Damage
7223,"Severe earthquake, buildings damaged",Low,25.9,23,57,0,Earthquake_Damage
7224,"Severe earthquake, buildings damaged",High,43.3,131,27,0,Earthquake_Damage
7225,"Severe earthquake, buildings damaged",Medium,45.4,42,91,0,Earthquake_Damage
7226,"Severe earthquake, buildings damaged",Medium,24.6,131,53,0,Earthquake_Damage
7227,"Severe earthquake, buildings damaged",Low,21.8,108,61,0,Earthquake_Damage
7228,"Severe earthquake, buildings damaged",Low,39.7,18,95,0,Earthquake_Damage
7229,"Severe earthquake, buildings damaged",Medium,21.0,57,12,0,Earthquake_Damage
7230,"Severe earthquake, buildings damaged",High,32.2,75,81,0,Earthquake_Damage
7231,"Severe earthquake, buildings damaged",High,28.2,12,64,0,Earthquake_Damage
7232,"Severe earthquake, buildings damaged",Medium,28.9,139,37,0,Earthquake_Damage
7233,"Severe earthquake, buildings damaged",Medium,22.3,11,30,0,Earthquake_Damage
7234,"Severe earthquake, buildings damaged",High,36.7,135,90,0,Earthquake_Damage
7235,"Severe earthquake, buildings damaged",Low,24.6,182,89,0,Earthquake_Damage
7236,"Severe earthquake, buildings damaged",High,34.9,160,82,0,Earthquake_Damage
7237,"Severe earthquake, buildings damaged",Low,21.2,108,40,0,Earthquake_Damage
7238,"Severe earthquake, buildings damaged",High,43.3,95,43,0,Earthquake_Damage
7239,"Severe earthquake, buildings damaged",High,30.3,151,65,0,Earthquake_Damage
7240,"Severe earthquake, buildings damaged",Medium,22.7,176,87,0,Earthquake_Damage
7241,"Severe earthquake, buildings damaged",Medium,33.3,35,89,0,Earthquake_Damage
7242,"Severe earthquake, buildings damaged",High,28.4,134,59,0,Earthquake_Damage
7243,"Severe earthquake, buildings damaged",High,43.3,56,68,0,Earthquake_Damage
7244,"Severe earthquake, buildings damaged",Low,44.5,26,58,0,Earthquake_Damage
7245,"Severe earthquake, buildings damaged",High,44.4,100,59,0,Earthquake_Damage
7246,"Severe earthquake, buildings damaged",Low,27.4,176,87,0,Earthquake_Damage
7247,"Severe earthquake, buildings damaged",High,44.4,185,12,0,Earthquake_Damage
7248,"Severe earthquake, buildings damaged",Low,36.4,118,83,0,Earthquake_Damage
7249,"Severe earthquake, buildings damaged",Low,40.3,8,94,0,Earthquake_Damage
7250,"Severe earthquake, buildings damaged",High,29.4,158,21,0,Earthquake_Damage
7251,"Severe earthquake, buildings damaged",Medium,27.8,33,33,0,Earthquake_Damage
7252,"Severe earthquake, buildings damaged",High,38.0,146,82,0,Earthquake_Damage
7253,"Severe earthquake, buildings damaged",High,38.4,99,36,0,Earthquake_Damage
